Handle,,,Vendor,Product Category,Type,,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Status
uns-controsand-kona,,,UNS,,Substrats,,TRUE,Size,3L,,,,,,0,shopify,8,deny,manual,22.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/ykZ9yed.png?v=1712874074,1,,FALSE,,,,,,,,,,,,,,,kg,,12.5,TRUE,,,TRUE,,,active
uns-controsand-kona,,,,,,,,,8L,,,,,,0,shopify,2,deny,manual,42.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Ultum-Nature-System-Normal-Kona-7-427x427.jpg?v=1712874075,2,,,,,,,,,,,,,,,,,kg,,25,,,,,,,
uns-controsand-montery,,,UNS,,Substrats,,TRUE,Size,3L,,,,,,0,shopify,8,deny,manual,22.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/XRzznOX.png?v=1712873412,1,,FALSE,,,,,,,,,,,,,,,kg,,25,TRUE,,,TRUE,,,active
uns-controsand-montery,,,,,,,,,8L,,,,,,0,shopify,4,deny,manual,42.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Ultum-Nature-System-Normal-Monterey-7-427x427.jpg?v=1712873273,2,,,,,,,,,,,,,,,,,kg,,25,,,,,,,
redfin-fairy-wrasse-cirrhilabrus-rubripinnis,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/red-finned-fairywrasse.jpg?v=1712771784,1,,FALSE,,,,,,,,,,,,,,,kg,,48,TRUE,,,TRUE,,,active
kupang-damselfish-chrysiptera-hemicyanea,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,20,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/M8JRRWp.jpg?v=1712771197,1,,FALSE,,,,,,,,,,,,,,,kg,,10.1,TRUE,,,TRUE,,,active
black-photon-clownfish-amphiprion-ocellaris,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/lg_109206_Black_Photon_Clownfish_OneSide.jpg?v=1712770984,1,,FALSE,,,,,,,,,,,,,,,kg,,23.2,TRUE,,,TRUE,,,active
banggai-cardinal-pterapogon-kauderni,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/hfqEgtO.png?v=1712770723,1,,FALSE,,,,,,,,,,,,,,,kg,,23.27,TRUE,,,TRUE,,,active
butterflyfish-falcula-chaetodon-falcula,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Falcula.jpg?v=1712770507,1,,FALSE,,,,,,,,,,,,,,,kg,,45.5,TRUE,,,TRUE,,,draft
yellow-flanked-fairy-wrasse-cirrhilabrus-ryukyuensis,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,100,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/lg_373869_Yellow_Flanked_Fairy_Wrasse.jpg?v=1712700706,1,,FALSE,,,,,,,,,,,,,,,kg,,47.66,TRUE,,,TRUE,,,active
betta-plakat-mustard-gas,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,29.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/mustardgas.jpg?v=1712697826,1,,FALSE,,,,,,,,,,,,,,,kg,,12.92,TRUE,,,TRUE,,,active
betta-plakat-dragon-yellow,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,29.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Dragonyellow.jpg?v=1712697696,1,,FALSE,,,,,,,,,,,,,,,kg,,12.12,TRUE,,,TRUE,,,active
betta-plakat-samurai-red,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,49.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Samuraired.png?v=1712697606,1,,FALSE,,,,,,,,,,,,,,,kg,,27.55,TRUE,,,TRUE,,,active
betta-plakat-samurai-black,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,49.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/SamuraiBlack.png?v=1712697369,1,,FALSE,,,,,,,,,,,,,,,kg,,27.55,TRUE,,,TRUE,,,draft
caribsea-super-naturals-midnight-river,,,CaribSea,,Substrats,,TRUE,Size,5 lbs,,,,,,0,shopify,5,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/40033-1024x1024.png?v=1712339740,1,,FALSE,,,,,,,,,,,,,,,kg,,7.05,TRUE,,,TRUE,,,active
caribsea-super-naturals-midnight-river,,,,,,,,,20 lbs,,,,,,0,shopify,2,deny,manual,44.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Midnight-River.jpg?v=1712339740,2,,,,,,,,,,,,,,,,,kg,,7.05,,,,,,,
dual-all-in-one-uns-rimless-ultra-clear-glass-aquarium-90la,,,UNS,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,489.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Y5qEnq4.png?v=1712266908,1,,FALSE,,,,,,,,,,,,,,,kg,,310,TRUE,,,TRUE,,,active
dual-all-in-one-uns-rimless-ultra-clear-glass-aquarium-90la,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/CL1qEQ7.png?v=1712266911,2,,,,,,,,,,,,,,,,,,,,,,,,,,
dual-all-in-one-uns-rimless-ultra-clear-glass-aquarium-90la,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/kBUU9Ax.png?v=1712266913,3,,,,,,,,,,,,,,,,,,,,,,,,,,
dual-all-in-one-uns-rimless-ultra-clear-glass-aquarium-90la,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/OdYfipn.png?v=1712266915,4,,,,,,,,,,,,,,,,,,,,,,,,,,
dual-all-in-one-uns-rimless-ultra-clear-glass-aquarium-90la,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/zywMPEl.png?v=1712266917,5,,,,,,,,,,,,,,,,,,,,,,,,,,
pintail-wrasse,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,110,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Pintail_wrasse.jpg?v=1711577384,1,,FALSE,,,,,,,,,,,,,,,kg,,52.2,TRUE,,,TRUE,,,draft
black-ice-clownfish,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,60,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/large_10862_TRBlizzardclown.jpg?v=1711577225,1,,FALSE,,,,,,,,,,,,,,,kg,,30.58,TRUE,,,TRUE,,,draft
wyoming-white-clownfish,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,60,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/lg_102084_WyomingWhite.jpg?v=1711577130,1,,FALSE,,,,,,,,,,,,,,,kg,,31.39,TRUE,,,TRUE,,,active
tropica-1-2-grow-pogostemon-deccanensis,,,Tropica,,Plante,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Pogostemondeccanensis.jpg?v=1711467689,1,,FALSE,,,,,,,,,,,,,,,kg,,7.24,TRUE,,,TRUE,,,draft
tropica-1-2-grow-cryptocoryne-wendtii-green,,,Tropica,,Plante,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Cryptocorynewendtii_Green.png?v=1711466939,1,,FALSE,,,,,,,,,,,,,,,kg,,7.24,TRUE,,,TRUE,,,active
tropica-1-2-grow-cryptocoryne-wendtii-green,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/3_1.png?v=1713975553,2,,,,,,,,,,,,,,,,,,,,,,,,,,
tropica-1-2-grow-cryptocoryne-wendtii-green,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/4.png?v=1713975555,3,,,,,,,,,,,,,,,,,,,,,,,,,,
tropica-1-2-grow-cryptocoryne-wendtii-green,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/5_1.jpg?v=1713975556,4,,,,,,,,,,,,,,,,,,,,,,,,,,
tropica-1-2-grow-juncus-repens,,,Tropica,,Plante,,TRUE,Title,Default Title,,,,,,0,shopify,7,deny,manual,13.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/JuncusRepens.jpg?v=1711466798,1,,FALSE,,,,,,,,,,,,,,,kg,,7.24,TRUE,,,TRUE,,,active
tropica-1-2-grow-juncus-repens,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/1_1.jpg?v=1713977426,2,,,,,,,,,,,,,,,,,,,,,,,,,,
aquario-neo-solution-fertilisant-liquide-ligne-complete-300ml,,,Aquario,,Additifs,,TRUE,Title,Default Title,,,,,,0,shopify,9,deny,manual,59.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/neoSolution_1.jpg?v=1710277184,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
seapora-aquarium-40-gallons-breeder,,,Seapora,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,239.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/59208.jpg?v=1709393350,1,,FALSE,,,,,,,,,,,,,,,kg,,156.38,TRUE,,,TRUE,,,active
ista-glass-indicator,,,ISTA,,CO2,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/80140.jpg?v=1709330911,1,,FALSE,,,,,,,,,,,,,,,kg,,6.01,TRUE,,,TRUE,,,active
koi-angelfish-pterophyllum-scalare,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,10.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Koi.png?v=1709230659,1,,FALSE,,,,,,,,,,,,,,,kg,,4.29,TRUE,,,TRUE,,,active
reservoir-de-co2-10lbs,,,AquaZen,,CO2,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,150,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/unnamed_1.jpg?v=1708715390,1,,FALSE,,,,,,,,,,,,,,,kg,,91,TRUE,,,TRUE,,,active
anubia-afzelli,,,AquaZen,,Plante,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,12.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/anubias-afzelli-wabi-kusa.jpg?v=1708638736,1,,FALSE,,,,,,,,,,,,,,,kg,,5.82,TRUE,,,TRUE,,,active
mccoskers-wrasse,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,42,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/lg-86411_MaleMcCosker_sFlasherWrasse.jpg?v=1708274800,1,,FALSE,,,,,,,,,,,,,,,kg,,20,TRUE,,,TRUE,,,draft
white-pincushion-urchin,,,AquaZen,,Invertébrés,,TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,35,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/White_Pin_Cushion.jpg?v=1708274399,1,,FALSE,,,,,,,,,,,,,,,kg,,15.95,TRUE,,,TRUE,,,active
rock-beauty-angelfish,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,160,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/RockBeauty.jpg?v=1708274127,1,,FALSE,,,,,,,,,,,,,,,kg,,80,TRUE,,,TRUE,,,draft
rossmont-waver-pump-controller,,,AquaZen,,Pompe,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,199.99,277.99,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/unnamed_c0246a60-013f-4528-80ab-6ed2cc05fd10.jpg?v=1708123041,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
hydor-koralia-smart-wave-pump-controller,,,AquaZen,,Pompe,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,75,100,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/619BOJJ7xJL._AC_UF1000_1000_QL80.jpg?v=1708122947,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
green-jade-shrimp-neocaridina-sp,,,AquaZen,,Invertébrés,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,5.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Greenjade.png?v=1708121382,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,draft
betta-plakat-hellboy,,,AquaZen,,Poisson,,FALSE,Title,Default Title,,,,,,0,shopify,0,deny,manual,29.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/lg_119105_Betta_Hellboy_Classic_Plackat.jpg?v=1708121108,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,draft
betta-plakat-female-betta-splendens,,,AquaZen,,Poisson,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,22.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Plakatfemale.jpg?v=1708120759,1,,FALSE,,,,,,,,,,,,,,,kg,,11.49,TRUE,,,TRUE,,,active
aquario-neo-mixer,,,Aquario,,Filtration,,TRUE,Size,M 13mm,,,,,,0,shopify,5,deny,manual,38.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/Neo-Mixer.jpg?v=1708032894,1,,FALSE,,,,,,,,,,,,,,,kg,,19,TRUE,,,TRUE,,,active
aquario-neo-mixer,,,,,,,,,L 17mm,,,,,,0,shopify,5,deny,manual,38.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/neoMixer1.jpg?v=1708032891,2,,,,,,,,,,,,,,,,,kg,,19,,,,,,,
aquario-neo-mixer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/neoMixerArrow.jpg?v=1708032892,4,,,,,,,,,,,,,,,,,,,,,,,,,,
aquario-neo-mixer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/neoMixer2a.jpg?v=1708032894,5,,,,,,,,,,,,,,,,,,,,,,,,,,
aquario-neo-mixer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/neoMixer2b.jpg?v=1708032893,6,,,,,,,,,,,,,,,,,,,,,,,,,,
aquario-neo-mixer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/neoMixer2c.jpg?v=1708032892,7,,,,,,,,,,,,,,,,,,,,,,,,,,
aquario-neo-mixer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/neoMixer2d.jpg?v=1708032893,8,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-5s-shallow-rimless-ultra-clear-glass,,,UNS,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,79.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/brv2Fsz.png?v=1708025441,1,,FALSE,,,,,,,,,,,,,,,kg,,45,TRUE,,,TRUE,,,active
uns-aquarium-5s-shallow-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/gova8Qi_194f65d8-b92c-417f-b326-a349ea72f882.png?v=1708025441,2,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-5s-shallow-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/ASFDboQ_59f6c3c2-680e-4b63-9fd1-b07ef9e3c521.png?v=1708025441,3,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-5s-shallow-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/enm5xNX_46eaaddc-53fe-4283-9c0e-87b4ee9ef077.png?v=1708025440,4,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-5s-shallow-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/3qApQYf_5431f53e-2f43-4e12-8ebd-b25eda512923.png?v=1708025441,5,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-16t-tall-rimless-ultra-clear-glass,,,UNS,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,69.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/HjMQ9Kg_c9e84cc5-a576-46fe-832c-bb2077a1c1f5.png?v=1708025278,1,,FALSE,,,,,,,,,,,,,,,kg,,35,TRUE,,,TRUE,,,active
uns-aquarium-16t-tall-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/gova8Qi_5634f552-f1a3-4ec2-a1aa-88522720434e.png?v=1708025278,2,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-16t-tall-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/ASFDboQ_bbdd09fd-7344-408c-88a9-e04f5c1d83aa.png?v=1708025278,3,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-16t-tall-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/enm5xNX_a550e654-728a-4c35-9476-f34a44ea580f.png?v=1708025278,4,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-16t-tall-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/3qApQYf_37d69bc1-1426-4f15-9750-cb2e5d6a691e.png?v=1708025279,5,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-90l-long-rimless-ultra-clear-glass-1,,,UNS,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,94.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/lr1anV8_244fbb46-3f1f-41b9-ba4b-9e8267231101.png?v=1708024986,1,,FALSE,,,,,,,,,,,,,,,kg,,50,TRUE,,,TRUE,,,active
uns-aquarium-90l-long-rimless-ultra-clear-glass-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/gova8Qi_4e89e225-2a4e-4df8-b01d-a777abb494c3.png?v=1708024985,2,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-90l-long-rimless-ultra-clear-glass-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/ASFDboQ_7e0b4b92-6c56-4d2f-a308-0a94b24ec56e.png?v=1708024985,3,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-90l-long-rimless-ultra-clear-glass-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/enm5xNX_2208426f-e5a2-4bad-a2b7-56bce1dd6472.png?v=1708024986,4,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-90l-long-rimless-ultra-clear-glass-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/3qApQYf_6d9d8351-7f85-40b1-9236-e93ddd62d4fc.png?v=1708024986,5,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-60l-long-rimless-ultra-clear-glass,,,UNS,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,3,deny,manual,134.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/lr1anV8_d897943a-b35b-4c56-b228-57ceba8a0b5a.png?v=1708024921,1,,FALSE,,,,,,,,,,,,,,,kg,,80,TRUE,,,TRUE,,,active
uns-aquarium-60l-long-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/gova8Qi_71e27196-2c80-47aa-887e-bacacf55a03f.png?v=1708024921,2,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-60l-long-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/ASFDboQ_2950571e-608d-4519-8238-0aca51f8bd11.png?v=1708024921,3,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-60l-long-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/enm5xNX_c1df6965-3424-4beb-8dc4-a2314cf54b6d.png?v=1708024921,4,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-60l-long-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/3qApQYf_835210e3-f33e-49da-a978-65e4f53b3168.png?v=1708024921,5,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-90l-long-rimless-ultra-clear-glass,,,UNS,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,2,deny,manual,399.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/lr1anV8.png?v=1708024837,1,,FALSE,,,,,,,,,,,,,,,kg,,250,TRUE,,,TRUE,,,active
uns-aquarium-90l-long-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/gova8Qi_10ebe27f-9cd7-4f33-a87e-b78a1c8b1e5c.png?v=1708024836,2,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-90l-long-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/ASFDboQ_82300e55-3105-4e60-8f8e-e0a0adde55bf.png?v=1708024836,3,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-90l-long-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/enm5xNX_11a4bee1-cfa4-4859-ad4d-ac170762b371.png?v=1708024836,4,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-90l-long-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/3qApQYf_ebd56ed3-b434-4234-90e4-1c0a7a1688fc.png?v=1708024836,5,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-3n-standard-rimless-ultra-clear-glass,,,UNS,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,4,deny,manual,79.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/HjMQ9Kg_8d84db9e-00ac-4a94-9972-50ea8a0f97c8.png?v=1708024633,1,,FALSE,,,,,,,,,,,,,,,kg,,40,TRUE,,,TRUE,,,active
uns-aquarium-3n-standard-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/gova8Qi_2086d7f0-3811-4b1a-affa-2c1269f021d9.png?v=1708024633,2,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-3n-standard-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/ASFDboQ_bbd38f6d-3a70-41b5-8ff6-6d5aa73f653e.png?v=1708024633,3,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-3n-standard-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/enm5xNX_c7c56c70-7883-4c56-a605-85f73d8c22a9.png?v=1708024634,4,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-3n-standard-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/3qApQYf_686aa04f-3761-4704-bf30-a6aea4aa7d9e.png?v=1708024634,5,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-3n-standard-rimless-ultra-clear-glass,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/24sweMx_91b2bf0b-9dd1-4667-87dd-b6eb035f5443.png?v=1708024633,6,,,,,,,,,,,,,,,,,,,,,,,,,,
uns-aquarium-5n-standard-rimless-ultra-clear-glass,,,UNS,,Aquarium,,TRUE,Title,Default Title,,,,,,0,shopify,4,deny,manual,99.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0681/8647/2767/files/HjMQ9Kg_0a345c01-543e-45ed-868a-beee6bdc1455.png?v=1708024560,1,,FALSE,,,,,,,,,,,,,,,kg,,55,TRUE,,,TRUE,,,active
